person_id,label,net_dx,net_dy,net_dist,duration_sec,path_length,straightness,avg_speed,dir_cos,dir_sin,x_range,y_range
me,right,0.03294974715104404,-0.02609471527709395,0.042031178935527554,0.9689999999991414,0.05954182042818988,0.705910209551269,0.061446667108609535,0.7839358301509054,-0.6208418592569374,0.04180269771446121,0.02822114136027465
me,right,0.2044630931567627,-0.016993022441984085,0.20516802693145147,0.9849999999987631,0.22293672745854184,0.9202971142097046,0.22633170300388,0.9965641148612093,-0.08282490549885538,0.2044630931567627,0.04880833508326421
me,right,0.19134182499017294,0.043174582589280974,0.19615233511821523,0.9529999999995198,0.19823535846235307,0.9894921705174335,0.2080119186384606,0.9754756418008323,0.2201074107186179,0.19134182499017294,0.043174582589280974
me,right,0.15874009075691697,-0.010958319930498894,0.1591178845674282,1.0,0.18490282733585742,0.8605486831113001,0.18490282733585742,0.9976256986350825,-0.06886919066508308,0.1672439739348882,0.02842656133634358
me,right,0.16634965545938007,0.006229140301790559,0.16646624300546298,0.9219999999986612,0.16649863911077925,0.9998054272065569,0.18058420727876465,0.999299632502194,0.03741984073963954,0.16634965545938007,0.006300062661753203
me,right,0.1662887373770543,-0.04343553429306568,0.1718679429613883,0.9689999999991414,0.18115109134867624,0.9487546648591815,0.18694643070055392,0.9675378346409405,-0.2527262126062908,0.1662887373770543,0.05526682579084474
me,right,0.22757734255384987,0.02874919229671602,0.22938605646722707,0.9850000000005821,0.27966118275557555,0.8202284428858722,0.2839199824928023,0.992114978821149,0.1253310368532513,0.22757734255384987,0.07111783985818643
me,right,0.08049936817325842,-0.05539540393399611,0.0977179566574353,0.7189999999991414,0.0977179566574353,1.0,0.13590814555987757,0.8237929949298963,-0.5668907315386553,0.08049936817325842,0.05539540393399611
me,right,0.21182252848411443,0.03690322739425789,0.21501309673021263,0.9060000000008586,0.24024182108563075,0.894986125890106,0.265167572941946,0.9851610516074676,0.17163246311717542,0.214864499540094,0.03690322739425789
me,right,0.15936895866151812,-0.013735527931770797,0.15995977529498198,0.8600000000005821,0.16680192269194788,0.9589804045028781,0.19395572406027323,0.9963064674704979,-0.08586863732735993,0.15936895866151812,0.029529808301970162
me,right,0.23186306105664212,1.6629159133696447e-05,0.23186306165296164,0.8910000000014406,0.2322071473891999,0.9985181948957775,0.26061408236680633,0.9999999974281392,7.171974274447367e-05,0.23186306105664212,0.005094879865444324
me,right,0.021264023925699593,0.0018967306125691197,0.021348449604816307,0.5159999999996217,0.021348449604816307,1.0,0.041372964350449536,0.9960453484595122,0.08884629318192777,0.021264023925699593,0.0018967306125691197
me,right,0.16187786257972492,0.018583146510970816,0.16294101916837428,0.8599999999987631,0.166059609667432,0.9812200540197383,0.1930925693810126,0.9934752059728388,0.11404830168496746,0.16187786257972492,0.02753210530806771
me,right,0.18666207114531352,0.001228418309820678,0.18666611319626814,0.8590000000003783,0.21320649410209463,0.8755179525952078,0.24820313632363297,0.999978346091396,0.0065808318863374545,0.18666207114531352,0.05158403668978706
me,right,0.25628864552553465,0.06536552119100159,0.26449295110812393,0.9690000000009604,0.26559275920733827,0.9958590433621131,0.27408953478542314,0.9689810047934495,0.2471352106630636,0.25628864552553465,0.06536552119100159
me,right,0.18948628679647495,-0.05591293609207004,0.1975634310958176,0.9840000000003783,0.2417023426367086,0.8173831868595741,0.24563246202908096,0.9591161974939317,-0.28301257870416546,0.20907438354632968,0.05591293609207004
me,right,0.1691954208524764,-0.05748633636207379,0.17869462584470774,1.0,0.19242111711638812,0.9286643198138292,0.19242111711638812,0.9468411266017228,-0.3217015402132549,0.1691954208524764,0.05748633636207379
me,right,0.10204139517251809,0.03678891472320811,0.10847059774549726,0.9060000000008586,0.10898625090732739,0.9952686402409733,0.12029387517353654,0.940728614881759,0.3391602469963826,0.10204139517251809,0.03678891472320811
me,right,0.05703636934216094,-0.014204619745797564,0.058778556037538884,0.75,0.058778556037538884,1.0,0.07837140805005184,0.9703601651210129,-0.24166329871604525,0.05703636934216094,0.014204619745797564
me,right,0.1575326146053152,-0.03631917545418539,0.16166510807857912,0.9680000000007567,0.2026077217686657,0.7979217507966739,0.20930549769473897,0.9744379382639866,-0.2246568593918983,0.1575326146053152,0.06761504240619487
me,right,0.09038801123683116,-0.06190306274712931,0.10955355655032174,0.8590000000003783,0.11070115101390637,0.9896334007995954,0.1288721199230007,0.8250577533310186,-0.565048408252224,0.09038801123683116,0.06190306274712931
me,right,0.06332999515866267,0.01750382770456471,0.06570443113753686,0.5779999999995198,0.06570443113753686,1.0,0.11367548639721704,0.9638618592724154,0.2664025454831888,0.06332999515866267,0.01750382770456471
me,right,0.006306438623296939,0.00928171507226594,0.011221470616284663,0.6869999999998981,0.011221470616284663,1.0,0.016334018364317797,0.5619975169872119,0.8271389187435255,0.006306438623296939,0.00928171507226594
me,right,0.2108011821076643,0.017672538354823075,0.21154067455194364,1.0,0.2115455419157261,0.9999769914140549,0.2115455419157261,0.9965042541069435,0.08354203460991422,0.2108011821076643,0.017672538354823075
me,right,0.12456918111161847,-0.047514229552098386,0.13332322713146685,0.9220000000004802,0.1362226142760768,0.9787158163127462,0.14774687014751176,0.9343396780276235,-0.3563837342854425,0.12456918111161847,0.05117291331995921
me,right,0.15470032830684532,-0.0015694005749330442,0.15470828871269415,0.8590000000003783,0.15483517353249537,0.9991805168237526,0.1802504930528838,0.9999485457055012,-0.010144256574691667,0.15470032830684532,0.00326935756264235
